c1451269	47823	1	442.194	gi|344216548|dbj|DF094584.1|	38642
c882547	166446	1	448.007	gi|344216702|dbj|DF094738.1|	121233
c1387864	119582	1	456.113	gi|344216847|dbj|DF094883.1|	92710
c1384495	100737	1	461.208	gi|344215583|dbj|DF093619.1|	513288
c2326104	479853	1	465.613	gi|344215586|dbj|DF093622.1|	303729
c882547	3240	1	470.92	gi|344215981|dbj|DF094017.1|	181572
c1474057	1909	1	472.318	gi|344215142|dbj|DF097349.1|	535
c1313111	28088	1	479.811	gi|344216884|dbj|DF094920.1|	59008
c1195999	35731	1	485.761	gi|344216318|dbj|DF094354.1|	139652
c1217446	504201	1	491.474	gi|344215569|dbj|DF093605.1|	707714
c1868152	289385	1	495.713	gi|344215574|dbj|DF093610.1|	86565
c2372555	218862	1	498.423	gi|344215933|dbj|DF093969.1|	84625
c1217446	588397	1	502.769	gi|344213867|dbj|DF096063.1|	7357
c1217446	838304	1	509.393	gi|344215569|dbj|DF093605.1|	414524
c1954722	7211	1	517.237	gi|344215932|dbj|DF093968.1|	229667
c1238682	140185	1	528.315	gi|344215981|dbj|DF094017.1|	199100
c1238682	152228	1	530.329	gi|344215981|dbj|DF094017.1|	186821
c2372555	128307	1	535.374	gi|344217522|dbj|DF095557.1|	51551
c2372555	128307	1	535.374	gi|344217522|dbj|DF095557.1|	24161
c1195999	212067	1	538.226	gi|344215765|dbj|DF093801.1|	12864
c1482596	93348	1	540.126	gi|344217070|dbj|DF095105.1|	52299
c1300534	233414	1	543.645	gi|344215762|dbj|DF093798.1|	110664
c22888	20229	1	557.833	gi|344215758|dbj|DF093794.1|	133149
c22888	20229	1	557.833	gi|344215758|dbj|DF093794.1|	101715
c22888	20229	1	557.833	gi|344215758|dbj|DF093794.1|	151977
c22888	20229	1	557.833	gi|344215758|dbj|DF093794.1|	118173
c1954722	117946	1	563.887	gi|344215932|dbj|DF093968.1|	126453
c1954722	62110	1	570.729	gi|344215932|dbj|DF093968.1|	179236
c2481746	59862	1	582.184	gi|344215589|dbj|DF093625.1|	311198
c1217446	566955	1	600.029	gi|344215569|dbj|DF093605.1|	648811
c317961	9887	1	619.325	gi|344216177|dbj|DF094213.1|	127211
c317961	9876	1	621.94	gi|344216177|dbj|DF094213.1|	127200
c1238682	63659	1	644.121	gi|344216689|dbj|DF094725.1|	53014
c1238682	63659	1	644.121	gi|344216689|dbj|DF094725.1|	96913
c857432	4337	1	669.943	gi|344215937|dbj|DF093973.1|	7309
c857432	4331	1	670.457	gi|344215937|dbj|DF093973.1|	7315
c1642521	24200	1	689.593	gi|344215937|dbj|DF093973.1|	155490
c603010	3944	1	723.357	gi|344217074|dbj|DF095109.1|	10609
c2375242	56967	1	735.008	gi|344215663|dbj|DF093699.1|	443146
c1868152	252381	1	739.227	gi|344215580|dbj|DF093616.1|	553259
c2455379	46156	1	753.592	gi|344215580|dbj|DF093616.1|	62705
c695596	79262	1	766.374	gi|344215936|dbj|DF093972.1|	257260
c1774267	457161	1	775.11	gi|344215932|dbj|DF093968.1|	240090
c1883614	86028	1	781.31	gi|344216351|dbj|DF094387.1|	9022
c1251492	39496	1	799.236	gi|344215669|dbj|DF093705.1|	62794
c1803350	803891	1	801.697	gi|344215669|dbj|DF093705.1|	403824
c1883614	52959	1	815.624	gi|344216351|dbj|DF094387.1|	76809
c1251492	39489	1	829.078	gi|344215669|dbj|DF093705.1|	62799
c1803350	638171	1	830.193	gi|344215669|dbj|DF093705.1|	248407
c1251492	39501	1	833.091	gi|344215669|dbj|DF093705.1|	62789
c2481746	59876	1	835.582	gi|344215589|dbj|DF093625.1|	311212
c2050722	248870	1	843.235	gi|344215738|dbj|DF093774.1|	169604
c852111	51538	1	847.364	gi|344216060|dbj|DF094096.1|	44250
c2050722	200432	1	849.705	gi|344215738|dbj|DF093774.1|	124710
c539116	52361	1	851.299	gi|344216223|dbj|DF094259.1|	167159
c1020856	9227	1	852.862	gi|344216223|dbj|DF094259.1|	118975
c1803350	877503	1	857.698	gi|344217168|dbj|DF095203.1|	54810
c1803350	877505	1	858.552	gi|344217168|dbj|DF095203.1|	54812
c1633648	194816	1	867.188	gi|344215785|dbj|DF093821.1|	25883
c1633648	189789	1	867.899	gi|344215785|dbj|DF093821.1|	21783
c1951106	145637	1	874.766	gi|344215785|dbj|DF093821.1|	291702
c1951106	181193	1	877.739	gi|344215928|dbj|DF093964.1|	5417
c2050722	343885	1	882.885	gi|344215738|dbj|DF093774.1|	266941
c552731	94834	1	892.218	gi|344217253|dbj|DF095288.1|	55456
c552731	94842	1	898.961	gi|344217253|dbj|DF095288.1|	55464
c2050722	330878	1	909.597	gi|344215738|dbj|DF093774.1|	253927
c1951106	172896	1	919.155	gi|344215785|dbj|DF093821.1|	316973
c552731	303164	1	927.058	gi|344216149|dbj|DF094185.1|	37092
c2328114	266180	1	939.658	gi|344213872|dbj|DF096068.1|	41499
c2328114	26643	1	945.942	gi|344215640|dbj|DF093676.1|	85433
c2328114	26623	1	947.226	gi|344215640|dbj|DF093676.1|	85411
c2328114	18107	1	953.142	gi|344215640|dbj|DF093676.1|	78386
c1804020	51748	1	957.47	gi|344216076|dbj|DF094112.1|	92503
c1804020	51755	1	959.151	gi|344216076|dbj|DF094112.1|	92510
c1804020	189728	1	963.412	gi|344216608|dbj|DF094644.1|	122323
c1060912	292901	1	967.3	gi|344215618|dbj|DF093654.1|	193388
c1480326	218970	1	969.725	gi|344215618|dbj|DF093654.1|	268759
c1443265	359059	1	974.7	gi|344215618|dbj|DF093654.1|	478094
c2512412	136063	2	974.7	gi|344214933|dbj|DF097140.1|	8142
c2096175	73590	2	983.139	gi|344216500|dbj|DF094536.1|	54314
c2046414	72511	2	986.124	gi|344215696|dbj|DF093732.1|	79870
c2493125	340830	2	987.294	gi|344215768|dbj|DF093804.1|	210295
c2493125	614191	2	993.392	gi|344213650|dbj|DF095844.1|	7884
c2493125	70672	2	1006.423	gi|344216951|dbj|DF094987.1|	57850
c2493125	459929	2	1014.034	gi|344215768|dbj|DF093804.1|	319638
c1691015	65996	2	1092.153	gi|344215747|dbj|DF093783.1|	8967
c2512412	271464	2	1101.195	gi|344215940|dbj|DF093976.1|	114900
c1312508	20343	2	1109.132	gi|344215570|dbj|DF093606.1|	234602
c1312508	15072	2	1111.762	gi|344215570|dbj|DF093606.1|	229880
c1621631	82628	2	1116.511	gi|344215570|dbj|DF093606.1|	137115
c1312508	15093	2	1121.414	gi|344215570|dbj|DF093606.1|	229901
c1621631	117328	2	1129.176	gi|344215570|dbj|DF093606.1|	100292
c1895421	179744	2	1132.615	gi|344215608|dbj|DF093644.1|	377976
c1895421	563721	2	1136.901	gi|344215608|dbj|DF093644.1|	26614
c2111098	97675	2	1150.552	gi|344216171|dbj|DF094207.1|	5968
c917023	115001	2	1152.246	gi|344215608|dbj|DF093644.1|	580005
c2111098	141604	2	1157.516	gi|344216363|dbj|DF094399.1|	87634
c2111098	141614	2	1159.291	gi|344216363|dbj|DF094399.1|	87627
c2111098	171021	2	1161.3	gi|344216363|dbj|DF094399.1|	61583
c1382470	19185	2	1180.696	gi|344216171|dbj|DF094207.1|	106751
c2111098	97673	2	1180.696	gi|344216171|dbj|DF094207.1|	5970
c917023	164221	2	1202.054	gi|344216567|dbj|DF094603.1|	77654
c2111098	185651	2	1210.934	gi|344216363|dbj|DF094399.1|	48985
c2111098	185810	2	1215.339	gi|344216363|dbj|DF094399.1|	48826
c2406142	44218	2	1227.191	gi|344216824|dbj|DF094860.1|	84599
c1657122	235317	2	1248.197	gi|344215576|dbj|DF093612.1|	436851
c1657122	660776	2	1265.177	gi|344216574|dbj|DF094610.1|	67525
c1331472	175191	2	1300.48	gi|344216864|dbj|DF094900.1|	66838
c1331472	136915	2	1300.48	gi|344216864|dbj|DF094900.1|	24311
c1657122	44143	2	1323.487	gi|344215576|dbj|DF093612.1|	266194
c1474709	155186	2	1337.708	gi|344216605|dbj|DF094641.1|	85024
c1266025	46017	2	1351.14	gi|344215804|dbj|DF093840.1|	199597
c1266025	46017	2	1351.14	gi|344215804|dbj|DF093840.1|	170868
c792022	165852	2	1395.145	gi|344215579|dbj|DF093615.1|	719598
c792022	165858	2	1395.145	gi|344215579|dbj|DF093615.1|	719592
c1474709	147032	2	1440.959	gi|344216605|dbj|DF094641.1|	93178
c1474709	108735	2	1447.344	gi|344216605|dbj|DF094641.1|	128832
c1953541	265567	2	1524.322	gi|344215575|dbj|DF093611.1|	131840
c645139	22731	2	1537.975	gi|344216020|dbj|DF094056.1|	116068
c2076564	289377	2	1540.706	gi|344215610|dbj|DF093646.1|	267757
c2076564	289365	2	1541.925	gi|344215610|dbj|DF093646.1|	267745
c1771201	115132	2	1544.546	gi|344216020|dbj|DF094056.1|	50980
c1193587	53248	2	1553.396	gi|344215676|dbj|DF093712.1|	362400
c1193587	134580	2	1556.053	gi|344215676|dbj|DF093712.1|	286004
c1193587	300421	2	1561.053	gi|344215676|dbj|DF093712.1|	86450
c1193587	300421	2	1561.053	gi|344215676|dbj|DF093712.1|	81500
c1376569	549689	2	1568.002	gi|344215789|dbj|DF093825.1|	277321
c2355867	273228	2	1569.694	gi|344215739|dbj|DF093775.1|	176459
c657820	53375	2	1576.488	gi|344216904|dbj|DF094940.1|	27421
c1276491	183505	2	1583.154	gi|344216267|dbj|DF094303.1|	18481
c1276491	102636	2	1588.208	gi|344216352|dbj|DF094388.1|	73132
c1283450	25835	2	1590.652	gi|344215720|dbj|DF093756.1|	310201
c885249	81504	2	1599.227	gi|344215881|dbj|DF093917.1|	53111
c1081122	98659	2	1606.711	gi|344215578|dbj|DF093614.1|	123431
c977225	49720	2	1617.556	gi|344215946|dbj|DF093982.1|	168704
c1081122	87193	2	1622.087	gi|344215578|dbj|DF093614.1|	110119
c977225	66760	2	1624.053	gi|344215578|dbj|DF093614.1|	111788
c2312187	215715	2	1631.371	gi|344216428|dbj|DF094464.1|	74715
c2037413	16120	2	1638.401	gi|344215765|dbj|DF093801.1|	37454
c1627629	264052	2	1646.961	gi|344216417|dbj|DF094453.1|	117717
c1501990	80701	2	1653.932	gi|344215581|dbj|DF093617.1|	220443
c1466280	233898	2	1656.052	gi|344213829|dbj|DF096025.1|	41056
c1466280	377329	2	1658.353	gi|344215581|dbj|DF093617.1|	661414
c1081122	84154	2	1661.168	gi|344215578|dbj|DF093614.1|	107010
c1466280	335223	2	1662.894	gi|344215581|dbj|DF093617.1|	625277
c1376569	549686	2	1668.162	gi|344215789|dbj|DF093825.1|	277318
c2355867	109161	2	1670.222	gi|344215739|dbj|DF093775.1|	317839
c1283450	41235	2	1672.995	gi|344215720|dbj|DF093756.1|	296560
c1543655	1240	2	1699.19	gi|344214526|dbj|DF096733.1|	3132
c83150	818	2	1731.37	gi|344216536|dbj|DF094572.1|	113449
c792022	120672	2	1770.193	gi|344215579|dbj|DF093615.1|	761505
c792022	703061	2	1788.87	gi|344215579|dbj|DF093615.1|	200118
c792022	703061	2	1788.87	gi|344215579|dbj|DF093615.1|	266142
c792022	699008	2	1798.348	gi|344215143|dbj|DF097350.1|	6340
c2028425	604493	2	1809.536	gi|344216936|dbj|DF094972.1|	40482
c2028425	9350	2	1812.798	gi|344216063|dbj|DF094099.1|	191707
c1879802	243081	2	1822.087	gi|344215638|dbj|DF093674.1|	242561
c605011	23913	2	1861.227	gi|344215733|dbj|DF093769.1|	169671
c2335714	28481	2	1891.716	gi|344217180|dbj|DF095215.1|	28802
c1353965	243272	2	1912.371	gi|344215726|dbj|DF093762.1|	222979
c2335714	294959	2	1940.035	gi|344215815|dbj|DF093851.1|	208431
c2335714	294939	2	1940.035	gi|344215815|dbj|DF093851.1|	208413
c2335714	191157	2	1968.05	gi|344215815|dbj|DF093851.1|	116639
c1353965	144714	2	1971.703	gi|344215726|dbj|DF093762.1|	127921
c2338234	205915	2	1976.39	gi|344216043|dbj|DF094079.1|	3316
c753180	233464	2	1986.662	gi|344216292|dbj|DF094328.1|	165447
c753180	465773	2	2001.137	gi|344215606|dbj|DF093642.1|	162730
c753180	163965	2	2004.929	gi|344216292|dbj|DF094328.1|	89920
c2461417	108657	2	2017.153	gi|344215733|dbj|DF093769.1|	264720
c2079967	300858	2	2031.253	gi|344215793|dbj|DF093829.1|	292655
c1550546	182021	2	2036.118	gi|344216624|dbj|DF094660.1|	66258
c801076	59081	2	2040.469	gi|344215734|dbj|DF093770.1|	10694
c851443	28052	2	2046.508	gi|344215686|dbj|DF093722.1|	6964
c851443	18813	2	2049.751	gi|344215686|dbj|DF093722.1|	14284
c1879802	243089	2	2057.695	gi|344215638|dbj|DF093674.1|	242553
c1879802	112297	2	2066.582	gi|344215638|dbj|DF093674.1|	386719
c1879802	214239	2	2076.986	gi|344215638|dbj|DF093674.1|	266781
c1879802	430823	2	2083.036	gi|344215638|dbj|DF093674.1|	70420
c1879802	687075	2	2086.783	gi|344215914|dbj|DF093950.1|	74532
c851443	139519	2	2100.216	gi|344215774|dbj|DF093810.1|	203843
c851443	139507	2	2100.817	gi|344215774|dbj|DF093810.1|	203855
c2079967	220807	2	2107.637	gi|344215793|dbj|DF093829.1|	204565
c1550546	182020	2	2112.704	gi|344216624|dbj|DF094660.1|	66257
c2079967	276495	2	2123.676	gi|344215793|dbj|DF093829.1|	259156
c1504605	363584	2	2128.294	gi|344214550|dbj|DF096757.1|	5238
c2338234	74723	2	2142.042	gi|344216132|dbj|DF094168.1|	110441
c1003297	30465	2	2167.706	gi|344216027|dbj|DF094063.1|	74104
c237543	19477	2	2245.995	gi|344214479|dbj|DF096686.1|	14788
c2433039	424991	3	2245.995	gi|344213387|dbj|DF095594.1|	39671
c2407255	215614	3	2269.319	gi|344215592|dbj|DF093628.1|	606695
c2407255	487566	3	2287.243	gi|344215592|dbj|DF093628.1|	363208
c2407255	190941	3	2294.489	gi|344215592|dbj|DF093628.1|	635345
c2407255	253021	3	2300.86	gi|344215592|dbj|DF093628.1|	568868
c2407255	190944	3	2306.755	gi|344215592|dbj|DF093628.1|	635342
c1071967	819	3	2313.269	gi|344215571|dbj|DF093607.1|	1028235
c231001	184131	3	2324.869	gi|344215889|dbj|DF093925.1|	166618
c231001	111337	3	2327.191	gi|344215889|dbj|DF093925.1|	102354
c1276390	188539	3	2341.907	gi|344215617|dbj|DF093653.1|	186374
c1891549	616837	3	2345.151	gi|344215597|dbj|DF093633.1|	606818
c2407255	965049	3	2363.031	gi|344216754|dbj|DF094790.1|	105861
c2407255	965029	3	2363.692	gi|344216754|dbj|DF094790.1|	105841
c2407255	474916	3	2370.766	gi|344215592|dbj|DF093628.1|	374318
c2407255	793780	3	2375.695	gi|344215592|dbj|DF093628.1|	71425
c2407255	793772	3	2379.244	gi|344215592|dbj|DF093628.1|	71431
c1489382	291504	3	2389.288	gi|344215571|dbj|DF093607.1|	645101
c483459	42390	3	2400.126	gi|344213466|dbj|DF095673.1|	38100
c483459	42378	3	2403.362	gi|344213466|dbj|DF095673.1|	38088
c1345881	232957	3	2408.157	gi|344215571|dbj|DF093607.1|	223230
c1345881	265466	3	2412.286	gi|344215571|dbj|DF093607.1|	254944
c1401140	190669	3	2414.814	gi|344215571|dbj|DF093607.1|	386776
c1489382	256542	3	2419.356	gi|344215571|dbj|DF093607.1|	678789
c1269642	145954	3	2428.286	gi|344216461|dbj|DF094497.1|	132063
c2171061	367099	3	2463.05	gi|344216442|dbj|DF094478.1|	146462
c2379886	339118	3	2486.371	gi|344216017|dbj|DF094053.1|	115389
c2379886	339107	3	2487.699	gi|344216017|dbj|DF094053.1|	115378
c2379886	296977	3	2493.462	gi|344216017|dbj|DF094053.1|	74266
c49388	75555	3	2506.393	gi|344215756|dbj|DF093792.1|	178473
c2379886	418511	3	2513.579	gi|344216017|dbj|DF094053.1|	192122
c402054	9955	3	2519.931	gi|344216704|dbj|DF094740.1|	19057
c402054	9955	3	2519.931	gi|344216704|dbj|DF094740.1|	108624
c2379886	332786	3	2532.574	gi|344216017|dbj|DF094053.1|	108468
c1261582	79716	3	2549.61	gi|344215816|dbj|DF093852.1|	222952
c1966303	120416	3	2549.61	gi|344216625|dbj|DF094661.1|	76972
c2379886	296972	3	2562.175	gi|344216017|dbj|DF094053.1|	74261
c2295915	248101	3	2566.874	gi|344215991|dbj|DF094027.1|	57569
c402054	9953	3	2577.089	gi|344216704|dbj|DF094740.1|	19056
c402054	9953	3	2577.089	gi|344216704|dbj|DF094740.1|	108622
c2171061	391197	3	2588.143	gi|344215596|dbj|DF093632.1|	549752
c2171061	391197	3	2588.143	gi|344215596|dbj|DF093632.1|	525200
c2171061	391219	3	2591.804	gi|344215596|dbj|DF093632.1|	549774
c2171061	391219	3	2591.804	gi|344215596|dbj|DF093632.1|	525222
c569588	388336	3	2598.468	gi|344215596|dbj|DF093632.1|	352193
c1194010	95633	3	2604.721	gi|344216590|dbj|DF094626.1|	96144
c1743069	34821	3	2610.132	gi|344217412|dbj|DF095447.1|	14507
c1403335	135194	3	2622.461	gi|344215629|dbj|DF093665.1|	398039
c1403335	135196	3	2622.928	gi|344215629|dbj|DF093665.1|	398037
c917489	326517	3	2626.894	gi|344215607|dbj|DF093643.1|	428965
c1194010	51423	3	2634.542	gi|344216590|dbj|DF094626.1|	58489
c353117	17784	3	2642.668	gi|344215589|dbj|DF093625.1|	186501
c917489	326538	3	2646.865	gi|344215607|dbj|DF093643.1|	428986
c1398465	42887	3	2673.19	gi|344215875|dbj|DF093911.1|	272863
c1277925	2587	3	2693.526	gi|344213942|dbj|DF096138.1|	1822
c2217139	228871	3	2719.851	gi|344217423|dbj|DF095458.1|	9310
c2217139	228873	3	2719.851	gi|344217423|dbj|DF095458.1|	9312
c2217139	150453	3	2753.419	gi|344216288|dbj|DF094324.1|	151229
c2217139	148338	3	2756.011	gi|344216288|dbj|DF094324.1|	149109
c1743069	137453	3	2762.182	gi|344216607|dbj|DF094643.1|	75715
c1957995	34610	3	2782.327	gi|344216868|dbj|DF094904.1|	75894
c1465481	3394	3	2804.064	gi|344216897|dbj|DF094933.1|	50852
c49405	2780	3	2826.355	gi|344217330|dbj|DF095365.1|	54048
c1356045	159446	3	2838.64	gi|344216232|dbj|DF094268.1|	2404
c1692141	16690	3	2854.326	gi|344216333|dbj|DF094369.1|	6515
c488645	66986	3	2869.959	gi|344216955|dbj|DF094991.1|	15413
c488645	66963	3	2871.984	gi|344216955|dbj|DF094991.1|	15390
c1353115	22964	3	2879.267	gi|344216665|dbj|DF094701.1|	31131
c1743069	106369	3	2902.73	gi|344216607|dbj|DF094643.1|	57481
c1004561	21688	3	2913.93	gi|344217195|dbj|DF095230.1|	24819
c1364642	10908	3	2920.522	gi|344214792|dbj|DF096999.1|	2062
c1753590	21784	3	2929.546	gi|344216294|dbj|DF094330.1|	121846
c1541403	174925	3	2931.189	gi|344215965|dbj|DF094001.1|	46614
c1753590	16555	3	2931.882	gi|344217249|dbj|DF095284.1|	8124
c1753590	65637	3	2934.987	gi|344216294|dbj|DF094330.1|	170959
c1541648	60882	3	2964.466	gi|344216320|dbj|DF094356.1|	45709
c1541648	60874	3	2971.501	gi|344216320|dbj|DF094356.1|	45712
c1280293	13893	3	2978.871	gi|344216116|dbj|DF094152.1|	74566
c49388	228170	3	2993.577	gi|344217030|dbj|DF095065.1|	14286
c569588	388326	3	3001.493	gi|344215596|dbj|DF093632.1|	352183
c1077668	47505	3	3018.899	gi|344217132|dbj|DF095167.1|	36988
c2171061	239171	3	3036.95	gi|344215596|dbj|DF093632.1|	429537
c1350740	92231	3	3090.273	gi|344216101|dbj|DF094137.1|	90246
c2467517	210137	3	3107.451	gi|344216779|dbj|DF094815.1|	72628
c738796	320901	3	3114.083	gi|344215917|dbj|DF093953.1|	205599
c738796	206933	3	3124.697	gi|344215917|dbj|DF093953.1|	92182
c58483	265665	3	3132.222	gi|344216462|dbj|DF094498.1|	1019
c2321558	325440	3	3139.119	gi|344215591|dbj|DF093627.1|	61185
c2321558	325440	3	3139.119	gi|344215591|dbj|DF093627.1|	67822
c42190	85329	3	3142.371	gi|344215637|dbj|DF093673.1|	239735
c1112596	101911	3	3149.454	gi|344215637|dbj|DF093673.1|	92039
c1235448	130870	3	3166.738	gi|344215968|dbj|DF094004.1|	221776
c1235448	130870	3	3166.738	gi|344215968|dbj|DF094004.1|	227332
c2107713	107949	3	3171.395	gi|344215682|dbj|DF093718.1|	304354
c2321558	374596	3	3176.499	gi|344215591|dbj|DF093627.1|	113456
c2221718	39912	3	3184.559	gi|344213950|dbj|DF096146.1|	21005
c1235448	263409	3	3193.727	gi|344216150|dbj|DF094186.1|	16304
c2214146	123509	3	3199.149	gi|344216784|dbj|DF094820.1|	3930
c2214146	98321	3	3202.101	gi|344216784|dbj|DF094820.1|	28294
c2321558	513371	3	3206.307	gi|344215591|dbj|DF093627.1|	244447
c1112596	96297	3	3208.739	gi|344215637|dbj|DF093673.1|	86465
c58483	42224	3	3209.699	gi|344215908|dbj|DF093944.1|	80663
c1112596	90063	3	3212.978	gi|344215637|dbj|DF093673.1|	82647
c58483	232928	3	3225.907	gi|344215908|dbj|DF093944.1|	243972
c1591897	170921	3	3271.398	gi|344215724|dbj|DF093760.1|	178464
c1591897	170925	3	3275.012	gi|344215724|dbj|DF093760.1|	178468
c2516308	38234	4	3275.012	gi|344216179|dbj|DF094215.1|	146023
c406864	113905	4	3285.491	gi|344214442|dbj|DF096649.1|	21925
c2516308	230246	4	3293.081	gi|344215619|dbj|DF093655.1|	133876
c1597072	343912	4	3299.469	gi|344215684|dbj|DF093720.1|	65298
c1530268	16444	4	3308.724	gi|344215680|dbj|DF093716.1|	420773
c1530268	16422	4	3312.593	gi|344215680|dbj|DF093716.1|	420751
c1617727	165498	4	3329.209	gi|344216138|dbj|DF094174.1|	142086
c1617727	165493	4	3339.351	gi|344216138|dbj|DF094174.1|	142081
c2150838	411087	4	3342.174	gi|344215596|dbj|DF093632.1|	90485
c2150838	509823	4	3344.547	gi|344215680|dbj|DF093716.1|	26957
c2150838	411102	4	3349.202	gi|344215596|dbj|DF093632.1|	90470
c2298829	435073	4	3349.794	gi|344213933|dbj|DF096129.1|	1143
c2150838	393515	4	3354.523	gi|344215596|dbj|DF093632.1|	105920
c1597072	55984	4	3356.965	gi|344215684|dbj|DF093720.1|	383889
c2150838	509832	4	3360.013	gi|344215680|dbj|DF093716.1|	26966
c1617727	142761	4	3362.172	gi|344216138|dbj|DF094174.1|	123459
c1967874	273672	4	3365.095	gi|344215680|dbj|DF093716.1|	250018
c2376535	43290	4	3378.459	gi|344213426|dbj|DF095633.1|	26339
c591113	73462	4	3388.464	gi|344216317|dbj|DF094353.1|	66422
c2516308	326913	4	3390.345	gi|344215619|dbj|DF093655.1|	257596
c1597072	115339	4	3393.358	gi|344215684|dbj|DF093720.1|	321128
c2516308	333838	4	3393.47	gi|344215619|dbj|DF093655.1|	263636
c606759	4277	4	3402.874	gi|344216410|dbj|DF094446.1|	147426
c2221032	148735	4	3403.433	gi|344215799|dbj|DF093835.1|	64310
c1597072	349938	4	3407.818	gi|344215684|dbj|DF093720.1|	60229
c1597072	349935	4	3408.231	gi|344215684|dbj|DF093720.1|	60232
c296285	4083	4	3409.254	gi|344213481|dbj|DF095688.1|	40015
c1597072	349934	4	3410.244	gi|344215684|dbj|DF093720.1|	60233
c591113	61802	4	3414.62	gi|344216317|dbj|DF094353.1|	56064
